TIMESTEP (H),TIMESTEP (min),Time,Time_sin,Time_cos,day_of_year,Day of Year_sin,Day of Year_cos,day_of_week,Day of Week_sin,Day of Week_cos,To,RHo,I_dir,I_dif,I_gr,v_wind
4705.416667,282325,1.416666667,0.362438038,0.932007869,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.69166667,70.41666667,0,0,0,0.941666667
4705.5,282330,1.5,0.382683432,0.923879533,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.65,71.5,0,0,0,0.95
4705.583333,282335,1.583333333,0.40274669,0.915311479,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.60833333,72.58333333,0,0,0,0.958333333
4705.666667,282340,1.666666667,0.422618262,0.906307787,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.56666667,73.66666667,0,0,0,0.966666667
4705.75,282345,1.75,0.44228869,0.896872742,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.525,74.75,0,0,0,0.975
4705.833333,282350,1.833333333,0.461748613,0.887010833,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.48333333,75.83333333,0,0,0,0.983333333
4705.916667,282355,1.916666667,0.480988769,0.876726756,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.44166667,76.91666667,0,0,0,0.991666667
4706,282360,2,0.5,0.866025404,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.4,78,0,0,0,1
4706.083333,282365,2.083333333,0.518773258,0.854911871,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.375,78.08333333,0,0,0,1.008333333
4706.166667,282370,2.166666667,0.537299608,0.843391446,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.35,78.16666667,0,0,0,1.016666667
4706.25,282375,2.25,0.555570233,0.831469612,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.325,78.25,0,0,0,1.025
4706.333333,282380,2.333333333,0.573576436,0.819152044,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.3,78.33333333,0,0,0,1.033333333
4706.416667,282385,2.416666667,0.591309648,0.806444604,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.275,78.41666667,0,0,0,1.041666667
4706.5,282390,2.5,0.608761429,0.79335334,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.25,78.5,0,0,0,1.05
4706.583333,282395,2.583333333,0.625923472,0.779884483,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.225,78.58333333,0,0,0,1.058333333
4706.666667,282400,2.666666667,0.64278761,0.766044443,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.2,78.66666667,0,0,0,1.066666667
4706.75,282405,2.75,0.659345815,0.751839807,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.175,78.75,0,0,0,1.075
4706.833333,282410,2.833333333,0.675590208,0.737277337,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.15,78.83333333,0,0,0,1.083333333
4706.916667,282415,2.916666667,0.691513056,0.722363962,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.125,78.91666667,0,0,0,1.091666667
4707,282420,3,0.707106781,0.707106781,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.1,79,0,0,0,1.1
4707.083333,282425,3.083333333,0.722363962,0.691513056,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.06666667,79.5,0,0,0,1.1
4707.166667,282430,3.166666667,0.737277337,0.675590208,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.03333333,80,0,0,0,1.1
4707.25,282435,3.25,0.751839807,0.659345815,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20,80.5,0,0,0,1.1
4707.333333,282440,3.333333333,0.766044443,0.64278761,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.96666667,81,0,0,0,1.1
4707.416667,282445,3.416666667,0.779884483,0.625923472,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.93333333,81.5,0,0,0,1.1
4707.5,282450,3.5,0.79335334,0.608761429,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.9,82,0,0,0,1.1
4707.583333,282455,3.583333333,0.806444604,0.591309648,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.86666667,82.5,0,0,0,1.1
4707.666667,282460,3.666666667,0.819152044,0.573576436,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.83333333,83,0,0,0,1.1
4707.75,282465,3.75,0.831469612,0.555570233,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.8,83.5,0,0,0,1.1
4707.833333,282470,3.833333333,0.843391446,0.537299608,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.76666667,84,0,0,0,1.1
4707.916667,282475,3.916666667,0.854911871,0.518773258,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.73333333,84.5,0,0,0,1.1
4708,282480,4,0.866025404,0.5,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.7,85,0,0,0,1.1
4708.083333,282485,4.083333333,0.876726756,0.480988769,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.66666667,84.83333333,0,0,0,1.083333333
4708.166667,282490,4.166666667,0.887010833,0.461748613,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.63333333,84.66666667,0,0,0,1.066666667
4708.25,282495,4.25,0.896872742,0.44228869,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.6,84.5,0,0,0,1.05
4708.333333,282500,4.333333333,0.906307787,0.422618262,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.56666667,84.33333333,0,0,0,1.033333333
4708.416667,282505,4.416666667,0.915311479,0.40274669,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.53333333,84.16666667,0,0,0,1.016666667
4708.5,282510,4.5,0.923879533,0.382683432,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.5,84,0,0,0,1
4708.583333,282515,4.583333333,0.932007869,0.362438038,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.46666667,83.83333333,0,0,0,0.983333333
4708.666667,282520,4.666666667,0.939692621,0.342020143,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.43333333,83.66666667,0,0,0,0.966666667
4708.75,282525,4.75,0.946930129,0.321439465,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.4,83.5,0,0,0,0.95
4708.833333,282530,4.833333333,0.953716951,0.3007058,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.36666667,83.33333333,0,0,0,0.933333333
4708.916667,282535,4.916666667,0.960049854,0.279829014,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.33333333,83.16666667,0,0,0,0.916666667
4709,282540,5,0.965925826,0.258819045,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.3,83,0,0,0,0.9
4709.083333,282545,5.083333333,0.97134207,0.237685892,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.25833333,83.16666667,0,0,0,0.916666667
4709.166667,282550,5.166666667,0.976296007,0.216439614,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.21666667,83.33333333,0,0,0,0.933333333
4709.25,282555,5.25,0.98078528,0.195090322,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.175,83.5,0,0,0,0.95
4709.333333,282560,5.333333333,0.984807753,0.173648178,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.13333333,83.66666667,0,0,0,0.966666667
4709.416667,282565,5.416666667,0.98836151,0.152123386,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.09166667,83.83333333,0,0,0,0.983333333
4709.5,282570,5.5,0.991444861,0.130526192,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.05,84,0,0,0,1
4709.583333,282575,5.583333333,0.994056338,0.108866875,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.00833333,84.16666667,32.25,3.583333333,1.437940258,1.016666667
4709.666667,282580,5.666666667,0.996194698,0.087155743,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,18.96666667,84.33333333,64.5,7.166666667,3.061524488,1.033333333
4709.75,282585,5.75,0.997858923,0.065403129,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,18.925,84.5,96.75,10.75,4.871919522,1.05
4709.833333,282590,5.833333333,0.999048222,0.043619387,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,18.88333333,84.66666667,129,14.33333333,6.870114739,1.066666667
4709.916667,282595,5.916666667,0.999762027,0.021814885,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,18.84166667,84.83333333,161.25,17.91666667,9.056921244,1.083333333
4710,282600,6,1,6.12E-17,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,18.8,85,193.5,21.5,11.43297118,1.1
4710.083333,282605,6.083333333,0.999762027,-0.021814885,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,18.83333333,84.83333333,225.75,25.08333333,13.99871714,1.141666667
4710.166667,282610,6.166666667,0.999048222,-0.043619387,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,18.86666667,84.66666667,258,28.66666667,16.75443178,1.183333333
4710.25,282615,6.25,0.997858923,-0.065403129,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,18.9,84.5,290.25,32.25,19.70020745,1.225
4710.333333,282620,6.333333333,0.996194698,-0.087155743,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,18.93333333,84.33333333,322.5,35.83333333,22.83595607,1.266666667
4710.416667,282625,6.416666667,0.994056338,-0.108866875,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,18.96666667,84.16666667,354.75,39.41666667,26.16140901,1.308333333
4710.5,282630,6.5,0.991444861,-0.130526192,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19,84,387,43,29.67611724,1.35
4710.583333,282635,6.583333333,0.98836151,-0.152123386,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.03333333,83.83333333,405.8333333,45.33333333,32.35940413,1.391666667
4710.666667,282640,6.666666667,0.984807753,-0.173648178,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.06666667,83.66666667,424.6666667,47.66666667,35.15185021,1.433333333
4710.75,282645,6.75,0.98078528,-0.195090322,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.1,83.5,443.5,50,38.05265354,1.475
4710.833333,282650,6.833333333,0.976296007,-0.216439614,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.13333333,83.33333333,462.3333333,52.33333333,41.06090811,1.516666667
4710.916667,282655,6.916666667,0.97134207,-0.237685892,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.16666667,83.16666667,481.1666667,54.66666667,44.17560436,1.558333333
4711,282660,7,0.965925826,-0.258819045,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.2,83,500,57,47.39562975,1.6
4711.083333,282665,7.083333333,0.960049854,-0.279829014,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.36666667,82.16666667,518.8333333,59.33333333,50.71976949,1.55
4711.166667,282670,7.166666667,0.950380083,-0.311091141,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.53333333,81.33333333,537.6666667,61.66666667,54.14670723,1.5
4711.25,282675,7.25,0.943367501,-0.331749542,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.7,80.5,556.5,64,57.67502595,1.45
4711.333333,282680,7.333333333,0.935905927,-0.352250048,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,19.86666667,79.66666667,575.3333333,66.33333333,61.30320879,1.4
4711.416667,282685,7.416666667,0.927998912,-0.372582902,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.03333333,78.83333333,594.1666667,68.66666667,65.02964003,1.35
4711.5,282690,7.5,0.91965022,-0.392738427,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.2,78,613,71,68.85260617,1.3
4711.583333,282695,7.583333333,0.910863825,-0.41270703,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.36666667,77.16666667,623,72.41666667,71.774647,1.25
4711.666667,282700,7.666666667,0.901643908,-0.432479206,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.53333333,76.33333333,633,73.83333333,74.74031009,1.2
4711.75,282705,7.75,0.891994857,-0.452045546,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.7,75.5,643,75.25,77.74815243,1.15
4711.833333,282710,7.833333333,0.881921264,-0.471396737,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,20.86666667,74.66666667,653,76.66666667,80.7966845,1.1
4711.916667,282715,7.916666667,0.871427925,-0.490523568,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,21.03333333,73.83333333,663,78.08333333,83.88437125,1.05
4712,282720,8,0.860519834,-0.509416937,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,21.2,73,673,79.5,87.00963298,1
4712.083333,282725,8.083333333,0.851116672,-0.52497658,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,21.375,72.25,683,80.91666667,90.17084637,0.991666667
4712.166667,282730,8.166666667,0.839461826,-0.543418662,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,21.55,71.5,693,82.33333333,93.36634549,0.983333333
4712.25,282735,8.25,0.827407441,-0.561602107,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,21.725,70.75,703,83.75,96.59442282,0.975
4712.333333,282740,8.333333333,0.812846685,-0.582477697,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,21.9,70,713,85.16666667,99.85333036,0.966666667
4712.416667,282745,8.416666667,0.799946565,-0.60007124,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,22.075,69.25,723,86.58333333,103.1412807,0.958333333
4712.5,282750,8.5,0.786665714,-0.617379182,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,22.25,68.5,733,88,106.4564483,0.95
4712.583333,282755,8.583333333,0.773010453,-0.634393284,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,22.425,67.75,741.5,88,109.3280779,0.941666667
4712.666667,282760,8.666666667,0.758987281,-0.65110545,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,22.6,67,750,88,112.2158186,0.933333333
4712.75,282765,8.75,0.744602872,-0.667507725,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,22.775,66.25,758.5,88,115.117899,0.925
4712.833333,282770,8.833333333,0.729864073,-0.683592302,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,22.95,65.5,767,88,118.0325213,0.916666667
4712.916667,282775,8.916666667,0.714777897,-0.699351526,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,23.125,64.75,775.5,88,120.9578623,0.908333333
4713,282780,9,0.699351526,-0.714777897,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,23.3,64,784,88,123.8920748,0.9
4713.083333,282785,9.083333333,0.687562906,-0.726124818,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,23.31666667,63.5,792.5,88,126.8332884,0.925
4713.166667,282790,9.166666667,0.671558955,-0.740951125,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,23.33333333,63,801,88,129.7796111,0.95
4713.25,282795,9.25,0.656059029,-0.75470958,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,23.35,62.5,809.5,88,132.7291303,0.975
4713.333333,282800,9.333333333,0.639439002,-0.768841832,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,23.36666667,62,818,88,135.6799142,1
4713.416667,282805,9.416666667,0.617379182,-0.786665714,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,23.38333333,61.5,826.5,88,138.6300129,1.025
4713.5,282810,9.5,0.60007124,-0.799946565,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,23.4,61,835,88,141.5774599,1.05
4713.583333,282815,9.583333333,0.582477697,-0.812846685,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,23.41666667,60.5,840.5,87.83333333,144.035534,1.075
4713.666667,282820,9.666666667,0.573576436,-0.819152044,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,23.43333333,60,846,87.66666667,146.4753077,1.1
4713.75,282825,9.75,0.555570233,-0.831469612,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,23.45,59.5,851.5,87.5,148.8952085,1.125
4713.833333,282830,9.833333333,0.532691653,-0.846309402,197,-0.24702218,-0.969009826,1,0.781831482,0.623489802,23.46666667,59,857,87.33333333,151.2936631,1.15
